question,extracted_terms
"스프링기본기술, 회사홈페이지 상태, 다나와기업정보등 같이봄 채용방식 필기시험, 스킬테스트, 그룹면접 발표시기 30일 후 ""팀마다 다를것으로 보임. 면접 전 손코딩을 봣엇음..."" 합격 보통 도움이 돼요 0",정보
보안장비에 대해 설명해 보아라? ISMS 진행 경험은? 개인정보보호법에 대한 설명해 보아라,정보
1. 대학생활때 어떻게 지냈는가 2. 지원동기 3. 프레임워크에 대한 생각 4. DB쿼리에 대한 질문 등등,프레임
1. 프레임 워크란? 2. html5에 대해서,프레임
"잘기억이 안나지만 들어와서 무엇을 하고싶은지등을 질문했었습니다 ""별다른 문제업시 서류지원후 면접을 봤습니다. 분위기 자체는 딱딱한 분위기는 아니였으나 승진이 빠르진않고 뭔가 정체되어있는 분위기였습니다"" 불합격 정보없음 도움이 돼요 0",정보
"자기소개 (지원동기, 장단점) String과 StringBuffer 차이점 Map과 Hashmap의 차이점 오버라이딩의 추상적 개념 데이터 캡슐화 설명하기 최근 이슈되는 웹 보안 할 수 있는 방법 좋은 개발자란 어떤것인가? RDBMS에서 JOIN의 종류와 각각의 특징 설명하기 HTML의 구조 주어진 특징을 CSS로 적기 주어진 테이블을 보고 쿼리 만들기 Paging클래스 알고리즘 만들기 (게시판 블록사이즈, 페이지사이즈) i++ + ++j =? (i=5, j=6) •int main() { int i, n = 20; for (i = 0; i < n; i--) printf(""*""); return 0; } 여기서 한문자만 고쳐서(삭제,추가 불허) * 문자를 20번 출력하게 하시오 채용방식 그룹면접 발표시기 3일 후 ""최대한 자세하게 작성해주세요. 최초 연락부터 인터뷰 횟수, 분위기, 면접관의 특 징, 면접 팁 등 1. 서류면접을 합격했으니 내일 면접볼 수 있냐고 해서 다음날 면접 봄. 2. 오자마자 간단한 기술 테스트를 봄 3. 면접을 대기하다가 다대다 면접을 봄 4. 전체적으로 딱딱한 분위기는 아니나 30분 걸림"" 불합격 부정적 도움이 돼요 5","데이터, 캡슐화"
"어려운 일에 직면했을때 채용방식 그룹면접 발표시기 1일 후 ""떨지않고 좋은 인상을 어필하는것이 중요 자신감있게 당당하게 보는것이 필수!"" 합격 정보없음 도움이 돼요 0",정보
"면접 들어가기전에 기술 면접을봤는데, 1+1이 왜 0이였나? 하이튼 창의성인 기술면접이였다. 발표시기 1일 후 ""신입때 면접을 봤으며, 면접관분들은 4분 정도가 계셨던것 같다. 공격성 질문이 많 았고, 몇몇 여성 면접관분들은(인사팀인듯?) 표정이 너무 딱딱해서 긴장했음."" 불합격 정보없음 도움이 돼요 0",정보
기억애 남는 부분은 기술적인 질문 외에는 거의 없는 것 같은데 HTTP 프로토콜에 대한 내용 등을 물어 봄,프로토콜
"버블정렬을 손코딩 하세요. HTTP 의 통신개념 . (아마도 요청과 응답에 따른 헤더,바디 등 요소를 원하는거 같았다) 웹 에러 코드 를 말해보세요. (예시:300 은 무슨 에러인가?)","통신, 헤더"
"라이브러리와 프레임워크 차이, 기본기 위주의 질문들입니다",프레임
1. 자신이 참여한 개인정보보호 업무를 최대한 많이 설명하시오. 2. 업무 관련 자격증을 취득한 배경은? 3. 입사 가능일자는?,정보
"문자열 리버스 함수를 구현하시오. 팩토리 메서드로 리펙토링 하시오. 직접 구현한 플랫폼을 그리고 설명하시오 채용방식 필기시험, 스킬테스트, 개인면접 발표시기 30일 후 ""손코딩, 기술면접, CTO 면접 순으로 진행. 평이한 난이도에. CTO면접은 주로 CTO님의 말씀 듣는 시간이었음"" 합격 긍정적 도움이 돼요 0",버스
"자소서에 작성한 기술에 대해 깊이있게 질문이 들어옴............. 채용방식 인/적성검사, 스킬테스트, 개인면접 발표시기 20일 후 ""서류, 코딩테스트, 1차 기술면접, 2차 기술면접, 3차 써드아이 면접 과정을 거쳤습 니다. 기술 면접에서는 주로 자기소개서에 작성한 능력에 대해서 깊이 있게 물어봤고 면 접관분들이 포커페이스셔서 약간 압박감을 느꼈습니다. 써드아이 면접에서는 이전 직장에 대한 질문과 성격이나 가치관 등에 대해 질문을 편안한 분위기에서 받았습니다. 2차 면접과 3차 면접이 다른 날 있는줄 알고 갔다가 같은 날에 봐서 준비를 전혀 못 해서 당황했습니다. 면접을 통해 모르는걸 배우기도 했고 불합격했지만 좋은 경험이었습니다."" 불합격 긍정적 (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  (주)쏘카 Backen 3 ~ 8년, J 합 액 3000억원 이상 대원씨티에스(주) 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",정보
1. 스프링 프레임웍의 di란 무엇인가? 2. 데이터베이스 성능 이슈시 어떠한 과정으로 대처 할 것인가?,프레임
"성취감을 느꼇던 프로젝트 경험 Db튜닝 과정 설명 비동기 처리애 대한 질문 그외 기술적인 문제들.. 채용방식 필기시험, 인/적성검사, 개인면접 발표시기 ""1차기술면접 : 간단한 손코딩을 한 후 지금껏 해온 일에 대해서 질의 응답하는 시간 을 가짐 2차임원면접 : 1차 면접의 연장으로 좀 더 심화된 기술적 논의를 진행함 3차인성면접 : 말 그대로 인성면접 편하게 사는 이야그를 함"" 액 3000억원 이상 대원씨티에스(주) 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 26 27 28 29 30","정보, 통신"
1. 스프링을 실제로 구현한다면 어떻게 하시겠습니까? 2. 백만건의 데이터 중 10만건의 데이터를 조회한다고 할때 인덱스를 사용하는게 좋은가요? 만약 분포 도가 좋지 않다면 어떤가? 3. 사이트에 접속하는 1명의 유저당 1만건의 로그를 기록해야 하는 상황이라면 성능개선을 위해 어떻 게 해야하는가?,데이터
"java언어에 대한 이론 질문 예) 인터셉트, web.xml, static, 상속, 추상화, 캡슐화 등",캡슐화
"문제 해결방안에 대한 질문 제출한 코딩시험에 대한 질문 Db 플랜관련 질문 쓰레드 관련질문 메모리캐시 관련 질문 채용방식 필기시험, 인/적성검사, 스킬테스트, 개인면접 발표시기 7일 후 ""코딩시험.. 1차 기술면접 해 온일을 하나하나 설명하고 그에 대한 문제 해결방향을 편하게 이야기 했음. 2차 cto면접 기술적인 질문 일부와 문제 해결 과정에 대한 질문을 받았음. 3차 써드아이면접 기업문화와 맞는지 이야기하는 편안한 티타임?"" 합격 긍정적 (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  (주)피매치 백엔드 경력무관, p 합 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 1",정보
서버에서 api호출을 통해 몇만개의 상품 데이터를 가져와야한다. 어떤식으로 개선할 수 있겠는가?,데이터
"자바 문법 관련 기초 질문 DB성능 관련 질문 쓰레드, 프로세스에 관한 설명 밎 파이썬에서 멀티프로세스란? 채용방식 스킬테스트, 개인면접 발표시기 15일 후 ""2달간의 인턴직으로 근무하였습니다. 면접관들께서 면접자를 상당히 배려해주는 모습이 인상깊었습니다."" 합격 긍정적 도움이 돼요 0",프로세스
"배포 프로세스, 개발 도중 가장 힘들었던 경험 그것에 대해 어떤 방법으로 해결하였는지 질문,",프로세스
A4용지 주고 손코딩을 시킴 앱개발자로 지원했는데 주 업무 외에 이거저거 한 경험을 말해보라면서 정작 앱에 관한건 거의 안 묻고 DB암호화 이런거만 물음,암호화
"3대1 면접. 자기소개 따로 없음. 코딩테스트 리뷰-자소서 기반&기술 질문-손코딩 순으로 진행. 아래 생 각나는대로 적어봄. 코딩테스트 리뷰 본인 생각에 코딩테스트에서 가장 아쉬웠던 점은? 코딩테스트 후 완성도를 높이기 위해 더 노력한 사항이 있는지? 설계나 사용한 자료구조에 대한 설명 등 질문 자소서에 적힌 사항에 대한 질문들 벡터&어레이리스트&배열의 차이점은? 추상클래스와 인터페이스의 차이점은? 오버로딩과 오버라이딩의 차이점은? OOP의 특징 4가지를 설명해보라 Java의 접근제한자 4가지를 설명해보라 synchronized에 대해서 아는대로 설명해보라 등 주로 Java, Spring에 대한 질문이고 네트웤, OS 등에 대한 질문도 몇 개 있음. 타기업들과 비교했을때 그닥 어려운 난이도는 아님. ""서류전형-코딩테스트-1차면접 후 탈락. 코딩테스트는 타기업들과 달리 프로그램 작성 후 메일로 프로젝트를 제출하는 식. 1차면접은 타기업들과 크게 다르지 않은 다대일 기술면접 형식. 면접관들은 면접에 대한 교육을 따로 받고 들어오시는듯 굉 장히 친절하심. 다만 각 전형별 피드백이 없는 부분이나 면접진행 시 불필요하게 여 러 사람과 장소를 거쳐야 하는 등 프로세스는 좀 아쉬웠음."" (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  (주)트레드 Back-e 경력무관, j 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","프로그램, 프로세스, 정보"
"기술적인 것을 주로 물어보고, 진행한 프로젝트 기술이나 왜 썼는지 등을 물어봄 기본적인 지식도 물어봄, 스레드, 프로세스 등등",프로세스
"서류-1차기술-2차임원기술+3차써드아이 액 3000억원 이상 (주)제니엘 포지션 38개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 41 42 43 44 45 면접일자 2017/06 면접경로 직원추천","정보, 통신"
"손코딩은 간단한 알고리즘 문제가 나옴. 교집합. 비트연산. 요구사항에 맞는 리스트 만들기 기술 질문은 직무에 관련된 기술에 대해 세세하게 물어보는 편. 단순하게 사용해본 프레임워크나 MVC, IoC, AOP 등에 대해 아는 것을 설명해 달라고도 함. 사용해본 데이터베이스의 차이점이나 장점 등도 질문함.",프레임
자바 자료형 스프링 aop 스프링 스트럿츠 차이점 프레임워크 질문,프레임
"온라인 테스트 - 주문프로그램 1차 면접 - 자바 위주의 질문들 , Mysql 질문",프로그램
"팀장급 면접 다른 후기에 나온 질문 안에서 나옴. 필기문제는 이진수 구하기(2로 나누거나 시프트 하는), Set 교집합, List<Integer>를 20이하로 묶어서 새 List 만들기 CTO 면접 러시아에 있는 서버와의 통신 시간이 너무 오래 걸린다 어떻게 줄이나? 스프링 컨트롤러에서 서비스 로그를 남겨야 하는데, 로그를 남기는것 자체가 I.O가 발생하는데 효율적 으로 하려면? 채용방식 필기시험, 개인면접 발표시기 20일 후 ""경력직 서류-팀장급 기술(2인)-CTO기술-써드아이 인성"" 불합격 보통 도움이 돼요 1",통신
"웹서버 운영경험이 있습니까 스크립트 작성을 해본적이 있습니까? 채용방식 개인면접 발표시기 30일 후 ""리눅스에서 뭘다루어봣는지 물어보고 전직장에서 한일물어봄 면접은 푠언한 분위 기"" 대기중 보통 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 46 47 48 49 50 신고하기 도움이 돼요 0","정보, 통신"
