question,extracted_terms
"수학 문제가 조금 어렵고 나머지는 생각했던것 보다 쉬움. 채용방식 필기시험, 인/적성검사, 영어면접, 개인면접, 기타 발표시기 50일 후 ""상사든 임원이든 계급이 다른데도 불구하고 다른 회사보다 평등함"" 합격 긍정적 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","나머지, 정적, 구성, zip"
기지국과 기지국사이 중첩되어 있는 셀에서 핸드오버가 일어날 때 통화품질 저하현상은 어떻게 극복할 수 있을까 합격 정보없음 도움이 돼요 0,중첩
"Carrier Aggregation, Multi Carrier는 이미 상용화가 되어있다. CA, MC 이외의 방법은 뭐가 있나? 포트포워딩, IP , NAT에 관한 질문이 나왔습니다. 채용방식 인/적성검사, PT면접, 개인면접 발표시기 30일 후 ""서류전형 - SKCT - 1차 면접 - 2차 면접"" 불합격 보통 도움이 돼요 0",IP
"크게 어려운 부분은 없었음 채용방식 인/적성검사, PT면접, 개인면접 발표시기 3일 후 ""편하고 부드러운 분위기에서 본인의 역량을 충분히 어필할 수 있도록 유도함. 전반 적으로 좋은 인상"" 합격 긍정적 도움이 돼요 1",정적
"대부분질문은 뭐 대학원 기간동안 했던 논문,프로젝트 관련질문이라 크게 어렵지않았고, 임원면접때 본인의 장점 10가지를 말해보라고 했던기억이 납니다 채용방식 인/적성검사, 개인면접 발표시기 7일 후 ""서류,skct통과후 1박2일 합숙면접을 봤습니다 가자마자 오리엔테이션 듣고 브레 인 샤워라고 그냥 간단히 문제 3개정도풀고 첫째날 실무진면접 둘째날 팀장급 면접 을 봅니다 그렇게 통과하고 2차면접은 본사에서 진행되는데, 그냥 인사담당자,해당 직무 임원 3명이서 인성/전문성 관련질문을했습니다 그것도 붙고 신검받고 연수~"" 합격 긍정적 도움이 돼요 0",정적
"역량피티 피피티 면접 제출하고 피티 면접을 진행 K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 31 32 33 34 35 면접일자 2014/09 면접경로 공개채용","처리, right, 경로"
"학창시절과 대학진학후 가족의 의미에 대해 설명하시오 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접, 개인면접 발표시기 7일 후 ""SKT 2014 상반기 인턴면접 5명정도로 조를 지어서 2조씩 총 10명이 들어갑니다 서로 다른 주제로 해결책을 주어진 시간동안 제시하고 그중 1명이 발표합니다. 주 제는 에스케이텔레콤과 관련된 사업이나 위기나 기회가 될만한 사업이 나오는 것 같습니다. 발표가 끝나면 상대조에서 질문이 들어오고 발표자 외에도 조원이 답변가능합니다. 어려운점은 조별 미션을 하는 도중에 인성 면접을 1번부터 차례로 불려갑니다. 인 성면접은 자소서 기반인것도 있지만 뜬금없는 가족의 의미와 같은 질문을 받았습니 다."" 불합격 긍정적 도움이 돼요 0",정적
"기술면접 중 was에 대한 장단점 설명이 있었음. Was 종류 및 기능에 대핫 사전 연구가 필요 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 10일 후 ""1차 면접은 기술면접.. 주제가 주어지고 한시간동안 발표를 준비해서 면접관들 앞에서 발표진행~ 기술적인 질문이 있었으나 그다지 압박은 아님 2차는 인성면접.. 회사 생활 및 각오에 대한 소신을 밝히고 좋은 분위기로 마무리됨..."" 합격 긍정적 K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 32 33 34 35 36 신고하기 도움이 돼요 1","정적, 처리, right"
"어떤 부서가 있는지 몰랐기 때문에 당황했고, 성격이 내성적이냐는 질문도 의도를 알 수 없어 당황스러 웠습니다. 채용방식 그룹면접, 개인면접 ""상반기 인턴에서 인적성 검사를 합격하고 방문했습니다. 그룹 면접과 팀장 면접이 있었는데 5,6명씩 한팀이고 두팀이 그룹면접에 임하게 됩니다. 그룹면접 중 간에 한명씩 데려가서 팀장님과 면담을 하게 됩니다. 그룹 면접에선 사원들 세명 정 도가 팀끼리 토론하고 발표하는 것을 지켜보십니다. 팀장 면접 직전엔 마실 것도 권 유해 주시는 등 긴장을 풀어주시려 노력하십니다. 그룹면접에서 저희 조는 NFV에 관한 것이 나왔습니다. 팀장 면접 질문은 지원이유와 자기소개, 첫면접인지, 성격이 내성적인지, 야근할 수 있는지, 현장조사시 야근할 수 있는지, 건강한지, 부서는 어 떤 것이 있는지 아는지, 사내에 아는 선배가 있는지, 다음 카카오톡 합병을 ICT관점 에서 말해봐라 등이 있었습니다."" BEST 불합격 보통 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 2","구성, zip"
"무엇을 했는가?에 대해서 디테일하게 물어봅니다. 경력 이직이 처음이라서 준비를 제대로 하지 못했던 점이 아쉽네요. 상당히 기술적인 것을 설명해줘야 할 듯 합니다. 어떤 알고리즘을 써서 개발했냐? 이런거 없냐? 라는 질문을 받았는데 그 때, 저는 내가 구현한 사항을 말하면 안될 것 같아서 세세히 말하지 않았습니다. 대충 ""이만큼 했다."" 라고만 했죠. 떨어진 이유가 여기에 있는 것 같아요. 기타 질문은 이직을 왜 하려하냐?, 제일 잘하는게 뭐냐? 라는 등등이었습니다. 제 면접 역사상 최악의 면접이었네요..ㅜㅜ 채용방식 개인면접 ""실무면접만 보고 떨어졌네요. 우선 온라인 지원 후, 전화가 왔습니다. 그리고 면접 날짜 잡고, 면접을 보러 을지로로 갔습니다. 면접의 내용은 그냥 평범했습니다. 아무래도 면접관이 개발자이지만 주로 외주개발을 많이 하기에 깊은 지식은 없었던 것 같네요. 저도 마찬가지였던 것 같구요."" 불합격 보통 도움이 돼요 5","알고리즘, 구현"
"왜 자신을 뽑아야 한다고 생각하는지? 들어와서 하고 싶은 일이 무엇인지? 발표시기 7일 후 ""면접관 7분, 자유로운 분위기에서 30분동안 진행"" 불합격 정보없음 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","구성, zip"
"일반공채 과정, 1박2일 면접, SK 연수원에서 다양한 면접을 실시, 토론면접, 인성면접, 체험면접 K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 34 35 36 37 38 온라인 지원","처리, right"
"조별과제주제는 재난구조시스템에대해서 skt의 입장에서 어떤 아이템을 개발할수있는지 아이디어를 제시하라는 것이었는데, 거의 한시간 반 만에 아이디어를 짜고 발표까지 해야되어서 너무 촉박했다. 그 리고 조별회의를 하는 중간에 개별적으로 저원 한명씩 불려가서 인성면접을 보고 다시 돌아오는 형태 여서 아이디어 회의를 하다가 맥이 끊기는 경우도 발생했다. 인성면접 질문은 자소서내용을 검증하는 형태로 진행되었고 분위기는 화기애애했다 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접 발표시기 14일 후 ""지원한 분야는 R&D로 면접은 skt 서울본점에서 봤고 총 세시간정도 걸렸다. 면접 과정은 두가지로 나뉘어서 진행되었다. 첫번째는 그룹면접으로 10~12명 정도가 한 조가되어 A그룹 B 그룹 나뉘어서 신사업아이템에 대해 아이디어를 제시하고 토 론하는 것이었다. 두번째는 개별면접으로 인성면접을 약 20분간진행하였다."" 불합격 긍정적 도움이 돼요 0","구조, 아이디, 정적"
"토론면접의 주제는 찬반이 아니고, 공통 과제를 주고 이를 같이 회의를 통해 결과를 도출하는 방식의 토 론 면접이였습니다. 주제는 5가지가 있었고 이 중 한가지를 선택해 진행하게 됩니다. IOT 관련 기술과 활용 방면에 대한 주제를 선택해 진행하였습니다. 역량 면접은 1분 자기소개와 자소서 기반의 질문, 네트워크 직무 관련 기초 질문을 하였습니다.",선택
"30년 후 자신의 Career 미래를 어떻게 보고 있는가? 채용방식 인/적성검사, 케이스 면접, PT면접, 그룹면접, 토론면접, 개인면접, 워크숍 발표시기 14일 후 ""자기소개서는 온라인으로 제출하고 SKCT라는 인적성 시험을 치게 됩니다. 시험을 합격한 후에는 1박 2일의 합숙면접을 보게 되는데 이때 지원자의 모든 면을 속속들 이 파헤친다고 보면 됩니다. 숨길래야 숨길 수가 없는 부분까지 모두 측정하고 관찰 합니다. 합숙면접이 끝나면 임원 면접이 있고 마지막으로 신체검사 후 채용으로 이 어집니다."" 합격 긍정적 도움이 돼요 1",정적
"복장이 자유복이었는데, 지금 복장을 선택한 이유 ""SK서류전형 - SKCT - 1차면접 - 인턴쉽 - JobOffer"" 대기중 보통 도움이 돼요 0",선택
"질문이 어려웠었던 것은 없었고, 개발에 관한 기본적인 것과 무슨 업무를 해왔엇는지 프로젝트 경험에 대한 전반적인 질문이였음 이런 부분 잘 분비하면 될 듯 채용방식 인/적성검사, 스킬테스트, 개인면접 발표시기 5일 후 ""원서 접수 -> 서류 심사 -> sk인적성 검사 -> 1차 면접 (실무진) -> 2차 면접 (경영 진) -> 합격 여부 통보 순으로 진행이 되었고, 면접 분위기는 자유로웠음. 압박 면접 은 없을 거라 생각했었는데 간혹 사람을 긁어보는 질문들이 있었음. 그 외는 무난했 고, 개발자라면 손코딩과 개발 관련된 질문을 했음. 기본적인 질문.."" 합격 긍정적 도움이 돼요 0","테스트, 정적"
- 데이터베이스 like 검색과 엘라스틱서치의 와일드카드 검색이 어떤 차이가 있는지 설명해보세요 - 엘라스틱서치 업데이트처리시 내부 동작을 설명해보세요 - JVM 메모리 구조에 대해 설명해보세요,"처리, 동작, 메모리, 구조"
크게 없었고 어려운 알고리즘 문제 또한 나오지 않았음 간단한편,알고리즘
포트폴리오 위주로 질문이 이어졌고 대용량 데이터의 처리를 어떻게 했는지 성능상 이슈가 없었는지 느리지 않았는지 물어보셨습니다. 그리고 디버깅할 때 어떻게 하는지 물어보셨어요.,"처리, 디버깅"
