question,extracted_terms
"손코딩은 간단한 알고리즘 문제가 나옴. 교집합. 비트연산. 요구사항에 맞는 리스트 만들기 기술 질문은 직무에 관련된 기술에 대해 세세하게 물어보는 편. 단순하게 사용해본 프레임워크나 MVC, IoC, AOP 등에 대해 아는 것을 설명해 달라고도 함. 사용해본 데이터베이스의 차이점이나 장점 등도 질문함.",데이터베이스
"프로그래밍 기본 역량, 모바일 OS플랫폼 기본 지식, 네트워크 기본 지식, 알고리즘 기본 역량, 기타 개인 프로필",플랫폼
자바 자료형 스프링 aop 스프링 스트럿츠 차이점 프레임워크 질문,자료형
"팀장급 면접 다른 후기에 나온 질문 안에서 나옴. 필기문제는 이진수 구하기(2로 나누거나 시프트 하는), Set 교집합, List<Integer>를 20이하로 묶어서 새 List 만들기 CTO 면접 러시아에 있는 서버와의 통신 시간이 너무 오래 걸린다 어떻게 줄이나? 스프링 컨트롤러에서 서비스 로그를 남겨야 하는데, 로그를 남기는것 자체가 I.O가 발생하는데 효율적 으로 하려면? 채용방식 필기시험, 개인면접 발표시기 20일 후 ""경력직 서류-팀장급 기술(2인)-CTO기술-써드아이 인성"" 불합격 보통 도움이 돼요 1","List, is"
oop란 oop의 3대조건 interface와 추상화 클래스 virtual 키워드 오버라이드와 오버로딩 프로젝트 질문 퀵소트 빅오 다형성 c언어 int와 자바의 int 차이점 다익스트라 알고리즘,"interface, 추상화, 클래스, virtual, 오버로딩, 다형성, int"
"oop란 오버로딩 오버라이딩 상속성 compareTo메소드 equires메소드 해시코드 인터페이스 추상클래스 발표시기 30일 후 ""(기술면접) 면접관 3 지원자 1 로 진행되었다. 자기소개를 시작으로 온라인test질문 1개 프로젝트 관련 질문 1개 자바 기초 질문 다수 형상관리,디버깅 관련 질문 질문을 준비한 것이 아니라 즉석에서 생각해내려고 애쓰는 모습이 보였다.. 자바를 중점적으로 질문했고 이 기업에서 어떤 기술을 필요로 하는지 명확하게 보 이지 않았다."" 대기중 보통 도움이 돼요 1","오버로딩, 오버라이딩, 상속, 속성, 메소드, 인터페이스, 추상클래스, 클래스, 디버깅"
"손코딩 = 기본 문자열 관련된 코딩 채용방식 필기시험, 개인면접 발표시기 3일 후 ""1차 손코딩 + 실무 면접 앱개발과 관련된 기본 지식들을 물어봄 1시간 정도.. 2차 CTO 면접도 실무 와 마찬가지 질문 던짐"" 불합격 보통 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 47 48 49 50 51 신고하기 도움이 돼요 0",문자열
"(과제) 왜 이런 방식으로 만들었는지.. 이 클래스를 만든 이유와 역할은? (손코딩) 문자열을 입력받아서 글자 개수 출력(빈칸은 세지 않음) (기본 지식) WAS 동작 방식에 대해 설명하시요 채용방식 필기시험, 개인면접 발표시기 7일 후 ""2:1 면접이였습니다. 들어가서 인사한 후, 1분 자기소개를 하고 과제에 대한 질문을 받았습니다. 그 후, 웹개발과 관련된 기본적인 질문과 손코딩 문제를 풀어보라고 하셨습니다."" 불합격 보통 도움이 돼요 0","클래스, 문자열"
"코딩문제가 가장 어려웠으며 A4용지 1장당 한문제로 진행 총3문제 리스트관련문제, 상속관련문제, 헤 쉬멥구현? 문제",상속
"문제지를 주면서 시간 많이는 못주고 15분~20분 내로 풀어보라고 시킴. 문제가 대략 자료형 정확히아 는지 상속관계 정확히 아는지 에러 캐치할수있는지 정도 보는 손코딩용 문제였던거같음. 문제풀고 궁 굼하거 물어보는데 알고리즘과 개발언어 심층적으로 알고있나를 중점적으로 보는것같음. 채용방식 필기시험, 스킬테스트, 케이스 면접 발표시기 3일 후 ""이력서 제출후 한달정도 걸려서 연락옴. 인터뷰 날짜는 면접자 위주로 맞춰주는편. 티몬 본사는 꾀 찾기 힘듬 건물 전체가 티몬 건물은 아님"" 불합격 보통 도움이 돼요 0","자료형, 상속, 에러"
"1차면접은 10문항 필기 시험 진행 + 기술 관련 질문 + 간단한 손코딩 jquery .end() .eq .get [] 각각 하는일과 차이점 이벤트 버블링 call, apply 차이 2차면접은 인성 + 기술 조금 진행 했던것같음. 질문은 주로 이직사유 등 무난한 질문이였던것같음",get
was 튜닝을 어디까지 해봤나? ci 어디까지 커스터 마이징 해봤나?,as
nil null 차이점 물어봄 strong retain 차이점 물어봄,"null, in"
"자기소개, 지원동기 - 데이터베이스 정규화 관련 질문 - Linux 기초지식 - 큐,스택,힙 설명 - 온라인테스트 제출한 코드 리뷰하면서 왜 이렇게 작성했는지 설명 - 이진탐색 손코딩","데이터베이스, in, 스택, 이진탐색"
1. 온라인테스트에서 작성한 코드에 대해서 물어봄 2. MVC패턴을 아는가? 3. 정규화과정은 무엇인가? 4. 컬렉션의 종류는? 5. 컬렉션 종류에서 각각의 특징은? 6. 본인이 남들보다 뛰어난 점은? 7. open source는 사용해 보았는가? 8. 본인이 한 프로젝트는 무엇인가? 9. 본인의 성격의 장단점은? 10. 정렬의 종류를 아십니까? 11. 버블정렬을 손코딩해보세요,"컬렉션, 버블정렬"
온라인테스트에 대한 클래스다이어그램 물어봄. 데이터베이스 관련 질문,"클래스, 다이어그램, 데이터베이스"
"온라인테스트로 진행했던것에 관해 어필하고싶은 부분을 보드판에 그리면서 설명해라??(문제도 다시 보여주지 않고 무작정 내가 만들었던 부분을 보드판으로 설명하라는데...ClassDiagram을 그리라는건 지...손코딩을 하라는건지...자꾸 내가 만든것을 그려보라고하는데 문제라도 다시 보여주던가..좀 많이 당황스러웠음...2:1의 면접이었는데 한분은 한마디는 커녕 쳐다보지도 않으심;;) 신입은 손코딩과 알고리즘, 자료구조 등 언어에 대한 기본을 많이 보는걸로 알고있었는데...트집을 잡아 서 난이도있는 질문만 계속함;; (Interface는 무엇이고, 어떻게 사용하는가? Servlet과 Spring이 어떻게 동작하는지...Servlet이 멀티 쓰레딩에 안전할까?) 기술과는 별도의 인성에 관련된 질문도함..(어떠한 개발자가 되고싶은가? 최근 읽었던 책에서 기억에 나는 내용은?)","Class, as, in"
"자기소개 과제코드리뷰 코드중 개선하고싶은점? 디자인패턴이라는걸 아나? 대표적인거? 평소에도 적용을 좀 하나? Tdd해봣나? Mock이 뭔가? Tdd하면서 가장 어려웟던 부분은? 영어 잘하나? 객체지향 5가지 원칙은? 인터페이스는 그중에 뭔가? 관심잇는 분야는? 관심분야의 아티클을 읽는가? 최근에 읽은것 중 기억나는 아티클은 무엇인가? 채용방식 개인면접 ""온라인 테스트 이후에 1차 면접이 진행됨. 예정된 시간에 시작되고 짧은 시간만에 끝남"" 대기중 보통 도움이 돼요 0",인터페이스
"실제 면접에서의 분위기는 좋은편입니다. 최대한 편하게 해주려는 모습이 보였습니다. 실무진 면접이 라 실무관련 질문만 할 것 같지만, 인성 질문도 중간에 섞여있었습니다. 크게는 온라인 코딩 테스트에 작성한 코드를 기본으로한 설명과, 개선사항, 또한, 이력서 상의 진행한 프로젝트에 대한 경험들에 대한 질문이 주를 이루었습니다. 또한 자료구조에 대한 기초적인 질문(array 와 linkedList의 차이 등) 채용방식 스킬테스트, 개인면접 발표시기 7일 후 ""서류 통과후 - 3시간의 온라인 코딩 테스트 - 1차 팀장급 실무진 면접"" 대기중 긍정적 도움이 돼요 0","in, List, is"
자바 기초 문제 Spring 개념,in
"자기소개, 자신이 해온 프로젝트 설명, 안드로이드나 iOS의 기본적 구조에 대한 질문, 보통 책의 앞 부분 에 기본적인 개념에 대한 다수의 질문, 메모리 관리방식에 관한 기본적 질문 손코딩 테스트 30분 가량 진행, 4개문항, 문자열 배열 역으로 출력 밑 숫자를 특정한 방식에 맞게 재정 렬 채용방식 필기시험, 스킬테스트, 개인면접 발표시기 0일 후 ""헤드헌터->서류제출->1차면접(실무자2명)"" 불합격 보통 도움이 돼요 0","문자열, 배열"
"1. 자기 소개를 해보세요. 2. 이력서에 기재된 경력에 대한 다양한 질의 3. 티몬에 대해 어떻게 알고 있는지, 그리고 왜 선택했는지 4. 티몬 또는 조직에 대해 궁금한 점은? 채용방식 논술 시험, 개인면접 ""서류 제출 후 인력팀 담당자로부터 전화연락 및 면접안내 이메일을 받았습니다. 면 접일정은 편한 날짜를 선택할수 있도록 안내받았고, 해당 날짜의 면접시간을 알려 주었습니다. 면접 당일 1층 안내데스크 테이블에 도착하여 전화연락을 하였고, 인 력팀 담당자가 시간에 맞추어 같은 1층 면접실(업무회의실)로 안내해 주어 면접을 진행하였습니다. 1차 면접은 실무자 면접으로, 해당 조직의 팀장1, 팀원2 총 3분이 해당 업무 및 기존 경력 그리고 티몬에 대한 관심정도에 대해 다양한 질문을 하였고, 현재의 조직상황에 대해서도 친절하고 자세한 설명을 해주었습니다."" 대기중 긍정적 도움이 돼요 0",테이블
"1차는 코딩 테스트를 보았는데, 상속에 대한 개념, 교집합에 대한 개념 에 관한 문제가 나왔었습니다. 면접 질문은 지원 동기와 이력서 상에 나와있는 내용들을 상세히 물어보았었습니다. 채용방식 필기시험, 스킬테스트, 케이스 면접 발표시기 1일 후 ""1차 실무면접 ->2차 임원면접 ->3차 서드아이 순으로 보았습니다."" 불합격 보통 도움이 돼요 0",상속
"갑자기 트래픽이 몰렸을때 소프트웨어 적으로 해결할 수 있는 방법은? Java enhanced for loop 를 사 용하여 a, b 교집합을 리턴하는 클래스를 구현하시오,","for, 리턴, 클래스"
mybatis와 하이버네이트의 장단점과 차이점,is
"주로 업무에 관한 질문들이 주를 이루었으며, 신상정보등은 도중에 잠깐 잠깐씩 물어보았다. 긴장되는 분위기는 아니지만, 업무에 관한 당황스러운 질문들이 많은 건 사실.. 채용방식 개인면접 발표시기 15일 후 ""잡코리아, 사람인 등의 취업사이트에 공고가 올라오긴 하지만, 자체 채용사이트를 통해 보는 것이 가장 확실 한 것 같다. 채용사이트를 통해 지원하였으며, 연락이 온 것은 1~2일 정도 걸렸던 것 같다. 면접날짜를 인사팀에서 잡고, 면접은 실무진과 면접 진행하였다. 총 3명이었으며, 시스템 관련 면접이었으나 네트워크 담당자가 들어와서 ""네트워크 엔지니어 해볼 생각 없나?"" 라는 질문했다. 면접이 끝나고 지하철 역까지가 얼마나 멀게 느껴졌던지.."" 대기중 보통 도움이 돼요 0",시스템
1. id와 name의 차이 2. http 응답 중 301과 302의 차이 3. 다대다 관계에서 테이블의 구성,테이블
"지원 동기, CS관련 질문, 사용했던 프레임워크 관련 질문",CS
CS 질문 인성 질문 이력서 기반 질문,CS
"이용하면서 발견한 오류가 있는지, 불편한 점은 무엇인지 물어봤음",오류
"웹 애플리케이션의 동작 구조, 캐시, 쿠키 등등 기본 지식에 대해 물어보셨습니다.",애플리케이션
* 개발자가 알아야 할 IT전반적인 제반 지식들을 질문함 * 개발 신기술 * 트러블 슈팅 * Database 지식 *,"base, as"
하이브리드 개념을 물어봤어요 http에러를 아는게 있냐고 물어봤어요,에러
"테이블 설계시 주의점에 대해서 말해보라 만약 리더로 활약한다면 무엇을 할 수있는가 발표시기 5일 후 ""분위기는 나쁘지않았고 편안한분위기에서 면접을 보았다. 경력위주 무엇을 해보았는지. 기본적인 프로그래밍, 디비지식도 물어보았다."" 합격 보통 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)피매치 백엔드 경력무관, p 합 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 3 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","테이블, in, as"
"본부장님, 개발팀장님 (4) 5:1 면접이었고, 인성, 기술 면접을 즉흥적으로 질문함. 기술면접은 주로 High 레벨 쪽 보다는 Low 레벨 쪽 질문이 많이 있었음. 채용방식 개인면접 발표시기 2일 후 ""서류전형 - 면접진행 - 합격통보 (문자로 연락옴)"" 불합격 긍정적 도움이 돼요 0",문자
